1950	1150	0	4.27E-01	4.33E+00	2.80E+00	-1.08E+01	-6.86E+00	-2.63E+00	2.75E+00
50	1250	0	3.29E-01	3.72E+00	-4.38E+00	8.92E+00	-4.97E+00	-4.49E+00	1.24E+00
150	1250	0	4.44E-01	2.21E+00	-5.30E+00	1.09E+01	-5.41E+00	-6.60E+00	3.37E+00
250	1250	0	5.05E-01	-6.63E-01	-5.85E+00	1.21E+01	-6.33E+00	-9.22E+00	7.69E+00
350	1250	0	6.82E-01	-4.29E+00	-5.55E+00	1.14E+01	-7.37E+00	-1.28E+01	1.16E+01
450	1250	0	7.62E-01	-6.99E+00	-4.30E+00	8.94E+00	-8.08E+00	-1.54E+01	1.53E+01
550	1250	0	8.22E-01	-7.95E+00	-2.57E+00	5.86E+00	-8.68E+00	-1.67E+01	1.69E+01
650	1250	0	8.80E-01	-7.03E+00	-7.94E-01	2.34E+00	-9.53E+00	-1.71E+01	1.68E+01
750	1250	0	8.97E-01	-4.73E+00	3.29E-01	6.96E-01	-9.93E+00	-1.58E+01	1.48E+01
850	1250	0	8.95E-01	-2.66E+00	1.05E-01	1.43E+00	-1.04E+01	-1.48E+01	1.29E+01
950	1250	0	9.02E-01	-2.11E+00	-6.95E-01	3.25E+00	-1.09E+01	-1.47E+01	1.35E+01
1050	1250	0	9.88E-01	-4.49E+00	-1.47E+00	5.35E+00	-1.15E+01	-1.50E+01	1.57E+01
1150	1250	0	1.02E+00	-7.87E+00	-1.58E+00	4.64E+00	-1.15E+01	-1.68E+01	1.89E+01
1250	1250	0	1.05E+00	-1.13E+01	-1.83E-01	1.84E+00	-1.17E+01	-1.80E+01	2.26E+01
1350	1250	0	1.07E+00	-1.27E+01	1.74E+00	-2.91E+00	-1.12E+01	-1.85E+01	2.33E+01
1450	1250	0	1.00E+00	-1.17E+01	3.59E+00	-7.98E+00	-1.07E+01	-1.72E+01	2.24E+01
1550	1250	0	8.76E-01	-8.75E+00	5.25E+00	-1.20E+01	-9.76E+00	-1.45E+01	1.86E+01
1650	1250	0	7.75E-01	-4.49E+00	5.85E+00	-1.36E+01	-8.67E+00	-1.12E+01	1.32E+01
1750	1250	0	6.01E-01	-5.19E-01	5.83E+00	-1.32E+01	-7.46E+00	-8.75E+00	8.07E+00
1850	1250	0	4.87E-01	2.05E+00	5.26E+00	-1.16E+01	-6.50E+00	-5.81E+00	4.66E+00
1950	1250	0	3.99E-01	3.63E+00	4.29E+00	-9.34E+00	-5.40E+00	-3.86E+00	1.73E+00
50	1350	0	2.96E-01	2.77E+00	-4.96E+00	6.70E+00	-2.59E+00	-4.19E+00	-1.64E-01
150	1350	0	3.66E-01	1.48E+00	-5.88E+00	8.23E+00	-2.57E+00	-6.31E+00	1.19E+00
250	1350	0	4.22E-01	-9.34E-01	-6.22E+00	8.74E+00	-2.62E+00	-9.66E+00	3.26E+00
350	1350	0	5.53E-01	-3.45E+00	-5.83E+00	8.49E+00	-2.28E+00	-1.23E+01	5.98E+00
450	1350	0	6.37E-01	-5.18E+00	-4.56E+00	6.93E+00	-2.48E+00	-1.44E+01	7.75E+00
550	1350	0	6.93E-01	-6.10E+00	-2.79E+00	4.57E+00	-2.26E+00	-1.59E+01	8.95E+00
650	1350	0	7.03E-01	-5.83E+00	-1.33E+00	2.92E+00	-3.16E+00	-1.60E+01	8.75E+00
750	1350	0	7.27E-01	-4.22E+00	-3.17E-01	1.67E+00	-3.89E+00	-1.55E+01	8.06E+00
850	1350	0	7.35E-01	-3.20E+00	-4.48E-01	2.10E+00	-4.39E+00	-1.45E+01	7.21E+00
950	1350	0	7.80E-01	-3.07E+00	-1.08E+00	3.08E+00	-4.99E+00	-1.57E+01	7.88E+00
1050	1350	0	8.16E-01	-4.64E+00	-1.52E+00	3.78E+00	-5.38E+00	-1.60E+01	9.80E+00
1150	1350	0	8.37E-01	-7.13E+00	-1.28E+00	3.15E+00	-4.75E+00	-1.74E+01	1.21E+01
1250	1350	0	8.86E-01	-9.56E+00	-7.67E-02	7.47E-01	-4.54E+00	-1.88E+01	1.44E+01
1350	1350	0	8.77E-01	-1.04E+01	1.75E+00	-2.29E+00	-4.13E+00	-1.87E+01	1.45E+01
1450	1350	0	8.31E-01	-9.49E+00	3.87E+00	-6.49E+00	-4.24E+00	-1.71E+01	1.39E+01
1550	1350	0	7.32E-01	-7.56E+00	5.66E+00	-9.21E+00	-4.13E+00	-1.52E+01	1.16E+01
1650	1350	0	6.24E-01	-4.29E+00	6.49E+00	-1.08E+01	-4.44E+00	-1.20E+01	8.24E+00
1750	1350	0	5.49E-01	-9.52E-01	6.30E+00	-1.06E+01	-3.81E+00	-8.80E+00	5.26E+00
1850	1350	0	4.62E-01	1.19E+00	5.79E+00	-9.76E+00	-3.49E+00	-6.66E+00	3.05E+00
1950	1350	0	3.33E-01	2.62E+00	4.91E+00	-7.78E+00	-3.64E+00	-4.69E+00	7.28E-01
50	1450	0	2.12E-01	1.97E+00	-4.87E+00	5.20E+00	-1.27E+00	-4.52E+00	-7.83E-01
150	1450	0	3.24E-01	9.71E-01	-5.53E+00	5.84E+00	-5.23E-01	-6.01E+00	-3.14E-01
250	1450	0	3.63E-01	-1.07E+00	-5.63E+00	6.17E+00	-2.55E-01	-8.22E+00	1.13E+00
350	1450	0	4.45E-01	-2.80E+00	-5.50E+00	5.87E+00	6.64E-01	-1.03E+01	1.80E+00
450	1450	0	4.98E-01	-4.10E+00	-4.35E+00	5.09E+00	1.11E+00	-1.21E+01	2.77E+00
550	1450	0	5.09E-01	-4.72E+00	-3.02E+00	3.61E+00	1.42E+00	-1.34E+01	3.76E+00
650	1450	0	5.55E-01	-4.55E+00	-2.04E+00	2.83E+00	6.53E-01	-1.39E+01	3.73E+00
750	1450	0	5.72E-01	-3.94E+00	-1.17E+00	2.16E+00	4.78E-01	-1.37E+01	3.29E+00
850	1450	0	6.10E-01	-3.22E+00	-1.13E+00	2.16E+00	-7.27E-02	-1.35E+01	3.70E+00
950	1450	0	6.49E-01	-3.68E+00	-1.29E+00	2.70E+00	-7.61E-01	-1.40E+01	3.88E+00
1050	1450	0	6.59E-01	-4.70E+00	-1.47E+00	2.79E+00	-4.32E-01	-1.45E+01	5.15E+00
1150	1450	0	6.50E-01	-6.30E+00	-1.11E+00	1.99E+00	1.74E-02	-1.57E+01	6.91E+00
1250	1450	0	7.15E-01	-7.85E+00	2.73E-01	3.52E-01	1.83E-02	-1.65E+01	8.13E+00
1350	1450	0	6.88E-01	-8.54E+00	2.02E+00	-2.05E+00	3.40E-01	-1.62E+01	7.98E+00
1450	1450	0	6.47E-01	-7.82E+00	3.77E+00	-4.61E+00	2.76E-01	-1.49E+01	7.58E+00
1550	1450	0	5.66E-01	-6.13E+00	5.36E+00	-6.38E+00	-2.82E-01	-1.34E+01	6.51E+00
1650	1450	0	5.33E-01	-3.82E+00	6.03E+00	-7.47E+00	-4.84E-01	-1.10E+01	4.64E+00
1750	1450	0	4.53E-01	-1.25E+00	6.13E+00	-7.76E+00	-1.17E+00	-8.68E+00	2.66E+00
1850	1450	0	3.79E-01	4.52E-01	5.66E+00	-7.32E+00	-1.80E+00	-6.41E+00	1.18E+00
1950	1450	0	2.90E-01	1.66E+00	4.99E+00	-6.38E+00	-1.83E+00	-4.50E+00	-6.83E-03
50	1550	0	1.95E-01	1.09E+00	-4.37E+00	3.90E+00	1.57E-01	-3.80E+00	-1.62E+00
150	1550	0	2.33E-01	3.02E-01	-4.65E+00	4.27E+00	6.22E-01	-5.31E+00	-8.99E-01
250	1550	0	3.19E-01	-1.05E+00	-4.95E+00	4.39E+00	1.45E+00	-6.33E+00	-7.30E-01
350	1550	0	3.23E-01	-2.28E+00	-4.62E+00	4.34E+00	2.24E+00	-8.11E+00	-8.66E-02
450	1550	0	3.74E-01	-3.05E+00	-3.92E+00	3.65E+00	2.87E+00	-9.13E+00	8.63E-01
550	1550	0	3.98E-01	-3.76E+00	-3.03E+00	3.18E+00	2.80E+00	-1.03E+01	5.79E-01
650	1550	0	4.54E-01	-3.73E+00	-2.19E+00	2.29E+00	2.88E+00	-1.10E+01	1.00E+00
750	1550	0	4.63E-01	-3.40E+00	-1.52E+00	1.79E+00	2.68E+00	-1.13E+01	5.08E-01
850	1550	0	4.85E-01	-3.28E+00	-1.48E+00	2.00E+00	2.18E+00	-1.11E+01	1.20E+00
950	1550	0	5.19E-01	-3.51E+00	-1.23E+00	1.91E+00	2.10E+00	-1.11E+01	9.81E-01
1050	1550	0	5.34E-01	-4.62E+00	-1.14E+00	2.08E+00	2.57E+00	-1.22E+01	1.94E+00
1150	1550	0	5.52E-01	-5.48E+00	-7.16E-01	1.40E+00	2.88E+00	-1.28E+01	2.82E+00
1250	1550	0	5.13E-01	-6.43E+00	5.45E-01	-9.17E-02	3.26E+00	-1.34E+01	3.51E+00
1350	1550	0	5.42E-01	-6.61E+00	2.00E+00	-1.74E+00	3.20E+00	-1.33E+01	3.60E+00
1450	1550	0	5.29E-01	-6.22E+00	3.55E+00	-3.29E+00	2.70E+00	-1.20E+01	3.17E+00
1550	1550	0	4.80E-01	-4.89E+00	4.63E+00	-4.65E+00	2.22E+00	-1.14E+01	2.50E+00
1650	1550	0	4.37E-01	-3.17E+00	5.53E+00	-5.23E+00	1.30E+00	-9.48E+00	1.71E+00
1750	1550	0	4.01E-01	-1.61E+00	5.59E+00	-5.68E+00	7.75E-01	-7.71E+00	7.21E-01
1850	1550	0	3.32E-01	-1.34E-01	5.18E+00	-5.18E+00	-3.32E-01	-5.61E+00	2.01E-02
1950	1550	0	2.44E-01	8.40E-01	4.67E+00	-4.60E+00	-4.07E-01	-4.26E+00	-6.39E-01
50	1650	0	1.60E-01	6.97E-01	-3.71E+00	3.21E+00	7.17E-01	-3.15E+00	-1.07E+00
150	1650	0	2.01E-01	6.34E-02	-3.95E+00	3.07E+00	1.39E+00	-3.81E+00	-1.22E+00
250	1650	0	2.25E-01	-8.98E-01	-4.26E+00	3.16E+00	1.87E+00	-5.26E+00	-1.10E+00
350	1650	0	2.65E-01	-1.65E+00	-3.97E+00	3.36E+00	2.72E+00	-6.01E+00	-1.21E+00
450	1650	0	3.16E-01	-2.42E+00	-3.54E+00	2.75E+00	3.27E+00	-6.90E+00	-8.41E-01
550	1650	0	3.15E-01	-2.88E+00	-2.72E+00	2.23E+00	3.38E+00	-7.28E+00	-7.40E-01
650	1650	0	3.42E-01	-2.95E+00	-2.33E+00	2.13E+00	3.87E+00	-8.03E+00	-9.43E-01
750	1650	0	3.63E-01	-3.01E+00	-1.69E+00	1.92E+00	3.84E+00	-8.52E+00	-9.16E-01
850	1650	0	3.94E-01	-3.08E+00	-1.55E+00	1.64E+00	3.59E+00	-9.20E+00	-9.20E-01
950	1650	0	4.16E-01	-3.67E+00	-1.22E+00	1.49E+00	4.00E+00	-9.64E+00	-4.78E-02
1050	1650	0	4.12E-01	-4.12E+00	-1.05E+00	1.06E+00	3.65E+00	-9.63E+00	-7.40E-02
1150	1650	0	4.19E-01	-4.69E+00	-2.20E-01	9.26E-01	4.15E+00	-1.04E+01	5.62E-01
1250	1650	0	4.41E-01	-5.43E+00	4.21E-01	-1.47E-01	4.33E+00	-1.06E+01	9.00E-01
1350	1650	0	4.31E-01	-5.16E+00	1.78E+00	-1.32E+00	4.23E+00	-1.06E+01	1.05E+00
1450	1650	0	4.10E-01	-4.94E+00	2.97E+00	-2.27E+00	3.89E+00	-9.79E+00	8.24E-01
1550	1650	0	4.25E-01	-4.13E+00	3.86E+00	-3.12E+00	3.48E+00	-8.80E+00	6.32E-01
1650	1650	0	3.39E-01	-2.74E+00	4.47E+00	-3.96E+00	2.43E+00	-7.18E+00	2.06E-01
1750	1650	0	3.04E-01	-1.54E+00	4.82E+00	-4.00E+00	1.76E+00	-5.80E+00	1.24E-01
1850	1650	0	2.58E-01	-4.30E-01	4.55E+00	-3.99E+00	9.14E-01	-4.68E+00	-7.93E-01
1950	1650	0	2.31E-01	3.68E-01	4.25E+00	-3.38E+00	3.55E-01	-3.55E+00	-8.69E-01
50	1750	0	1.37E-01	1.77E-01	-3.47E+00	2.17E+00	1.34E+00	-2.81E+00	-1.15E+00
150	1750	0	1.83E-01	-2.55E-01	-3.61E+00	2.14E+00	1.46E+00	-2.87E+00	-1.32E+00
250	1750	0	2.19E-01	-8.27E-01	-3.49E+00	2.34E+00	2.33E+00	-4.12E+00	-1.66E+00
350	1750	0	2.15E-01	-1.31E+00	-3.24E+00	2.36E+00	2.79E+00	-4.99E+00	-1.25E+00
450	1750	0	2.35E-01	-1.83E+00	-3.14E+00	2.44E+00	3.31E+00	-4.47E+00	-1.98E+00
550	1750	0	2.48E-01	-2.39E+00	-2.53E+00	1.94E+00	3.35E+00	-5.71E+00	-1.50E+00
650	1750	0	2.67E-01	-2.46E+00	-2.11E+00	1.79E+00	4.11E+00	-6.39E+00	-1.03E+00
750	1750	0	2.64E-01	-2.66E+00	-1.81E+00	1.68E+00	4.08E+00	-6.59E+00	-1.21E+00
850	1750	0	3.04E-01	-2.96E+00	-1.44E+00	1.40E+00	4.08E+00	-6.91E+00	-1.05E+00
950	1750	0	3.04E-01	-3.35E+00	-9.56E-01	1.01E+00	4.30E+00	-7.78E+00	-1.08E+00
1050	1750	0	3.47E-01	-3.53E+00	-8.31E-01	8.12E-01	4.46E+00	-7.80E+00	-9.30E-01
1150	1750	0	3.36E-01	-4.06E+00	-1.02E-01	2.91E-01	5.00E+00	-7.79E+00	-4.79E-01
1250	1750	0	3.35E-01	-4.43E+00	6.55E-01	-1.32E-01	4.56E+00	-8.04E+00	5.10E-02
1350	1750	0	3.50E-01	-4.29E+00	1.57E+00	-7.33E-01	4.56E+00	-8.34E+00	-4.00E-01
1450	1750	0	2.88E-01	-3.92E+00	2.46E+00	-1.67E+00	4.38E+00	-7.65E+00	-3.79E-02
1550	1750	0	3.01E-01	-3.50E+00	3.25E+00	-2.13E+00	4.10E+00	-6.89E+00	-5.59E-01
1650	1750	0	2.54E-01	-2.24E+00	3.73E+00	-2.79E+00	3.11E+00	-5.96E+00	-6.95E-01
1750	1750	0	2.33E-01	-1.78E+00	3.85E+00	-2.86E+00	2.50E+00	-5.44E+00	-6.41E-01
1850	1750	0	2.18E-01	-8.44E-01	3.90E+00	-2.90E+00	1.72E+00	-4.04E+00	-1.13E+00
1950	1750	0	2.00E-01	2.11E-01	3.73E+00	-2.48E+00	1.10E+00	-2.88E+00	-8.39E-01
50	1850	0	1.09E-01	2.03E-01	-2.74E+00	1.66E+00	1.40E+00	-2.45E+00	-1.70E+00
150	1850	0	1.47E-01	-2.92E-01	-2.85E+00	1.82E+00	2.06E+00	-2.42E+00	-1.93E+00
250	1850	0	1.79E-01	-6.98E-01	-2.74E+00	1.70E+00	2.19E+00	-2.70E+00	-1.50E+00
350	1850	0	1.60E-01	-1.08E+00	-2.93E+00	1.63E+00	2.62E+00	-3.44E+00	-1.44E+00
450	1850	0	1.75E-01	-1.68E+00	-2.52E+00	1.68E+00	3.16E+00	-3.85E+00	-1.27E+00
550	1850	0	2.06E-01	-1.81E+00	-2.26E+00	1.38E+00	3.44E+00	-4.53E+00	-1.54E+00
650	1850	0	2.30E-01	-2.10E+00	-1.94E+00	1.16E+00	3.35E+00	-4.82E+00	-1.37E+00
750	1850	0	2.33E-01	-2.41E+00	-1.67E+00	1.15E+00	3.94E+00	-5.37E+00	-1.51E+00
850	1850	0	2.31E-01	-2.60E+00	-1.31E+00	1.24E+00	4.16E+00	-5.41E+00	-1.36E+00
950	1850	0	2.55E-01	-2.95E+00	-9.04E-01	7.70E-01	4.24E+00	-5.78E+00	-1.63E+00
1050	1850	0	2.63E-01	-3.26E+00	-5.11E-01	5.92E-01	4.43E+00	-6.05E+00	-1.33E+00
1150	1850	0	2.57E-01	-3.45E+00	-1.44E-01	1.27E-01	4.81E+00	-5.72E+00	-1.32E+00
1250	1850	0	2.47E-01	-3.42E+00	6.93E-01	-5.14E-01	4.64E+00	-6.16E+00	-1.13E+00
1350	1850	0	2.66E-01	-3.53E+00	1.35E+00	-7.19E-01	4.50E+00	-5.87E+00	-5.16E-01
1450	1850	0	2.50E-01	-3.28E+00	2.18E+00	-9.68E-01	4.09E+00	-5.64E+00	-1.28E+00
1550	1850	0	2.30E-01	-2.86E+00	2.55E+00	-1.67E+00	3.63E+00	-5.51E+00	-9.84E-01
1650	1850	0	2.08E-01	-2.24E+00	3.00E+00	-2.08E+00	3.12E+00	-5.13E+00	-1.10E+00
1750	1850	0	1.90E-01	-1.42E+00	3.14E+00	-2.22E+00	2.52E+00	-4.36E+00	-9.97E-01
1850	1850	0	1.63E-01	-6.33E-01	3.30E+00	-2.06E+00	1.94E+00	-3.28E+00	-7.32E-01
1950	1850	0	1.40E-01	-3.54E-02	3.25E+00	-2.09E+00	1.60E+00	-2.80E+00	-9.35E-01
50	1950	0	1.23E-01	8.29E-02	-2.39E+00	1.38E+00	1.47E+00	-1.50E+00	-1.39E+00
150	1950	0	1.12E-01	-3.39E-01	-2.48E+00	1.26E+00	1.42E+00	-2.12E+00	-1.64E+00
250	1950	0	1.02E-01	-6.98E-01	-2.46E+00	1.03E+00	2.37E+00	-2.71E+00	-1.22E+00
350	1950	0	1.35E-01	-9.69E-01	-2.37E+00	1.24E+00	2.30E+00	-2.72E+00	-1.68E+00
450	1950	0	1.72E-01	-1.24E+00	-2.11E+00	1.34E+00	3.32E+00	-2.82E+00	-1.67E+00
550	1950	0	1.59E-01	-1.52E+00	-1.96E+00	1.30E+00	3.23E+00	-3.34E+00	-1.46E+00
650	1950	0	2.06E-01	-2.13E+00	-1.74E+00	1.22E+00	3.39E+00	-3.73E+00	-1.91E+00
750	1950	0	1.76E-01	-2.11E+00	-1.37E+00	1.06E+00	3.33E+00	-4.05E+00	-1.25E+00
850	1950	0	1.85E-01	-2.42E+00	-1.23E+00	9.23E-01	3.81E+00	-3.86E+00	-1.55E+00
950	1950	0	1.87E-01	-2.57E+00	-7.48E-01	8.63E-01	4.32E+00	-4.15E+00	-1.58E+00
1050	1950	0	2.26E-01	-2.51E+00	-4.26E-01	5.95E-01	4.11E+00	-4.65E+00	-1.30E+00
1150	1950	0	2.02E-01	-2.96E+00	2.15E-01	1.37E-01	4.19E+00	-4.99E+00	-1.23E+00
1250	1950	0	2.17E-01	-3.13E+00	5.22E-01	-2.70E-01	4.03E+00	-4.90E+00	-1.39E+00
1350	1950	0	1.81E-01	-2.84E+00	1.17E+00	-5.84E-01	3.93E+00	-4.51E+00	-1.04E+00
1450	1950	0	1.91E-01	-2.66E+00	1.68E+00	-7.80E-01	3.77E+00	-4.64E+00	-1.16E+00
1550	1950	0	1.99E-01	-2.33E+00	2.06E+00	-9.99E-01	3.55E+00	-4.15E+00	-9.78E-01
1650	1950	0	1.57E-01	-1.71E+00	2.56E+00	-1.42E+00	2.64E+00	-3.67E+00	-1.14E+00
1750	1950	0	1.63E-01	-1.23E+00	2.51E+00	-1.30E+00	2.60E+00	-3.34E+00	-1.23E+00
1850	1950	0	1.55E-01	-7.44E-01	2.59E+00	-1.66E+00	1.87E+00	-2.86E+00	-7.93E-01
1950	1950	0	1.59E-01	-3.63E-01	2.58E+00	-1.59E+00	1.61E+00	-2.31E+00	-1.30E+00
